respondent_id,h1n1_vaccine,seasonal_vaccine
28003,0.04587792240213109,0.16572423195736866
28004,0.123402619725457,0.18401354518208118
28005,0.051171559329538985,0.43840641377701745
28006,0.19295339577441972,0.5223414889665591
28007,0.15606878657939693,0.47012105741445365
28008,0.07714735973389965,0.5023321945173541
28009,0.052331498579483805,0.24137062076696061
28010,0.06275933650217576,0.10340419657636996
28011,0.0544123641955131,0.2928886810683674
28012,0.6868649616776703,0.7804709874790572
28013,0.09282827382680112,0.7542389991129664
28014,0.05638908065034748,0.08957451854573978
28015,0.0762459020919699,0.6546113643020087
28016,0.42857782881793943,0.42248909358404496
28017,0.11242780022908123,0.4242812778852032
28018,0.17159031168200187,0.6125767345213566
28019,0.07944601984145008,0.3831693869014058
28020,0.056531907680509155,0.128447611191859
28021,0.35811889316851425,0.46169572960751665
28022,0.16071495957232837,0.3456416612591558
28023,0.44158908529561797,0.47598393806529166
28024,0.07067528115775042,0.2781708452528097
28025,0.49261212853006947,0.65336476459825
28026,0.15580307782037456,0.19390361630757616
28027,0.1048724585373082,0.7566833396550362
28028,0.25361646203905414,0.6404986152567617
28029,0.15832682356568384,0.6364496545847597
28030,0.5392325234193481,0.8449095816405818
28031,0.029015041979439306,0.0930797005241316
28032,0.10261457527433285,0.37995324192345864
28033,0.03943750267169928,0.06744383281070168
28034,0.2715535979684466,0.36054465190896734
28035,0.14522419055255933,0.21409126011261526
28036,0.16085142563033983,0.6853862968744718
28037,0.08546112824290526,0.37981609729272314
28038,0.054295055899477716,0.11648116526072774
28039,0.1260264965515081,0.4830102622559271
28040,0.4792061541937685,0.8037051306512334
28041,0.22423455626164646,0.5789501548649528
28042,0.05612068712699534,0.2825896237777572
28043,0.6141424546219085,0.8290603026407505
28044,0.042022021645855556,0.38961638936422466
28045,0.13010085787110612,0.4097383538946693
28046,0.07723241405224165,0.5874017455182179
28047,0.2027182579244092,0.4375599629697425
28048,0.05514685319048435,0.11027631910502948
28049,0.1866183817334326,0.6929894170780021
28050,0.051289062004162375,0.33772449082038003
28051,0.09192919554020804,0.6068156229846746
28052,0.4776211831979556,0.39450290480304173
28053,0.052430877292417466,0.2318189753704699
28054,0.3087309062080258,0.4709286605566963
28055,0.07760008477581587,0.26053295780748137
28056,0.15390622729821152,0.7970045007367604
28057,0.08684113156716873,0.5157658232633144
28058,0.1151359007764023,0.26988702364665423
28059,0.06125905762151459,0.5363830874708136
28060,0.09676540358071122,0.5026999687335794
28061,0.08750032219931825,0.24291611541593522
28062,0.52758792973653,0.7794339111073323
28063,0.17274798971605176,0.1409600915439993
28064,0.10277349440248512,0.5370705957349858
28065,0.11019180952117455,0.21988274990976592
28066,0.12315100880794463,0.40039206902068003
28067,0.08782672161762754,0.6482831073918274
28068,0.1299485693620424,0.07022088859560174
28069,0.1486795039183583,0.6158571499460975
28070,0.17959082356496553,0.5963183564232276
28071,0.21253654226966087,0.7448500677618565
28072,0.06882094588047016,0.40782634324052136
28073,0.04755940597189996,0.16013443599340269
28074,0.20518369691732732,0.5678075679263256
28075,0.09258465721382989,0.2343957177611456
28076,0.056720011777697775,0.19151725678315043
28077,0.07791360882686144,0.28344593881606256
28078,0.07746999439772442,0.3426804926009345
28079,0.43838466945909965,0.7831284398023561
28080,0.06492265600954641,0.1763928341839437
28081,0.33734046947018614,0.7826536041082003
28082,0.24722636075913842,0.6338977248438662
28083,0.03565033984740747,0.10422897082792065
28084,0.04019555817897037,0.07026765147996861
28085,0.3211160632769178,0.11033937884119827
28086,0.2226159556536436,0.6691674197523237
28087,0.1060215011986777,0.7442937713318312
28088,0.2543149597163368,0.7528224562318782
28089,0.04549557119367266,0.15119043616624273
28090,0.18389082966476755,0.4618808564214435
28091,0.12221294582424187,0.4235675461820705
28092,0.024967181634405332,0.14114344217991664
28093,0.13371482392211767,0.4378767347687892
28094,0.06713028316201458,0.47273181082705396
28095,0.8113464220406463,0.8812009001990583
28096,0.437489304597589,0.6813208173101455
28097,0.05569734903666329,0.11858380280571679
28098,0.1952645302733101,0.25328552832985374
28099,0.05497721528533741,0.09548902155895718
28100,0.038894513146263764,0.19694752685981745
28101,0.4491030996348419,0.7575483191852442
28102,0.04096752093933807,0.06827234061131453
28103,0.14438646697293053,0.8128851173381413
28104,0.21839124538261342,0.6227640727031231
28105,0.05013549997394646,0.12268752055485467
28106,0.14687959360009276,0.5420333003044275
28107,0.08763365210687567,0.1389097532101845
28108,0.3051157464352099,0.6031848423588339
28109,0.05297586959626135,0.14827607267334317
28110,0.6449826851089966,0.9047890189958829
28111,0.10163306192621793,0.43706689609527827
28112,0.667442612251677,0.7091271622717528
28113,0.09371085829188053,0.6231268300565331
28114,0.066139909760842,0.31341906699814137
28115,0.07206875531931602,0.3566028157074328
28116,0.12089713346991966,0.4860262256199266
28117,0.07972835796121766,0.12024445858657584
28118,0.08251509718163576,0.11713158440240476
28119,0.3146302239973026,0.5805594383280086
28120,0.37693128342336574,0.6585114333914933
28121,0.2678837740943918,0.7848688555693073
28122,0.02774336740281923,0.046852798910716295
28123,0.09576707105430457,0.1710671523771162
28124,0.33250782767077475,0.6035995884386928
28125,0.24648976198561964,0.20361059862464195
28126,0.08041940249540716,0.5797807429441606
28127,0.09156320116702167,0.37905834007068745
28128,0.04129769329933093,0.10440390267233615
28129,0.15301044312921286,0.5693323119456803
28130,0.09398915352697225,0.15530705438043266
28131,0.1522775420109572,0.25389194707555734
28132,0.17400888734588624,0.6257396556884198
28133,0.2910472453200284,0.8674222330566209
28134,0.08670439481299627,0.1402132572588959
28135,0.3666629555874005,0.5824339403611755
28136,0.1763359588062746,0.3959881988305049
28137,0.05821304300495482,0.19601859504277333
28138,0.06092492866017402,0.44261683287999465
28139,0.4649687435922485,0.8024214465907418
28140,0.4935676227770583,0.76822872314299
28141,0.028139496372675436,0.15372326862023147
28142,0.055186622275224695,0.163001608824464
28143,0.08144404886110504,0.27324351587064427
28144,0.19701536506315978,0.5756367594808665
28145,0.07748205800452967,0.4724574834015852
28146,0.0463816597367831,0.2345077441663202
28147,0.11018167032043792,0.21973503171110156
28148,0.4245156301703992,0.6086992368468498
28149,0.057763852655849886,0.15013794262956684
28150,0.4099026759172087,0.6688516129003604
28151,0.07369392107447138,0.604521738002381
28152,0.1889883309396754,0.44528767928596646
28153,0.08404367034992474,0.12136450207612068
28154,0.0355786212661579,0.1398100668766215
28155,0.05409725995187317,0.4785801880730702
28156,0.08259873725249745,0.4186737159980639
28157,0.11427642274388244,0.23295492357380868
28158,0.43497681721156495,0.7527196741364212
28159,0.3825296505824658,0.7086470837796267
28160,0.09907286739870008,0.27413415668744967
28161,0.266070542071763,0.48884078539111225
28162,0.24770813029179348,0.4856810582961784
28163,0.15775078958043212,0.3392701502116824
28164,0.36307624433639935,0.5718037544525186
28165,0.06399177696781584,0.6061921069086743
28166,0.4674388004727266,0.8519866820520009
28167,0.18720401642375692,0.6591799347287839
28168,0.12488520182427586,0.8109854111326064
28169,0.057492199841048135,0.21770199556534378
28170,0.12769598767478096,0.30177720013526904
28171,0.16912934144850994,0.3478086045783855
28172,0.06494746695424479,0.5745148348546125
28173,0.049610297035138785,0.2609788430242052
28174,0.08074176175405066,0.378338679005972
28175,0.20651821808108675,0.8147103747160178
28176,0.03162281488860127,0.02399416170112212
28177,0.10379950571286775,0.19369040719548883
28178,0.1915355405539143,0.4555785518264051
28179,0.07860217811339172,0.11996264930576643
28180,0.09444154894443639,0.37310771541445537
28181,0.07113583461139159,0.5013455647156481
28182,0.04239323584416854,0.12703751475657774
28183,0.06318689483456309,0.1399934214660942
28184,0.028579286806003284,0.08755286998011069
28185,0.3238874931051779,0.5766182220859718
28186,0.07717060226740037,0.470210138898354
28187,0.22400410835399215,0.4386664511311164
28188,0.1048696534174381,0.32181947895016977
28189,0.051781739842426386,0.1398587295527204
28190,0.12840767378272183,0.1812433877789773
28191,0.02218157813386486,0.12123695104518954
28192,0.13325700296461643,0.20635339044741985
28193,0.1489274488853654,0.533001211284343
28194,0.02602579245399105,0.2951108222175745
28195,0.24772508059687945,0.8210552058744142
28196,0.7435918428846767,0.8969414908207044
28197,0.08371259672476238,0.35023791803790527
28198,0.6778218978896176,0.7118512375329373
28199,0.27389086182366945,0.6081880468015489
28200,0.03430946486552716,0.2449896872454574
28201,0.07615289615799187,0.13828471164674105
28202,0.07468908801828013,0.44327159764560564
28203,0.14853216805994604,0.5931275926262302
28204,0.041778657448387206,0.19997825818208767
28205,0.13747542844976463,0.16080823055797594
28206,0.20664929188147582,0.25362501527122605
28207,0.4721555824677507,0.551620427145375
28208,0.03236107713361416,0.12015538008884545
28209,0.3863446085381209,0.6529536054070758
28210,0.04387322781621493,0.2137836394546383
28211,0.4975025352461632,0.7360733103089531
28212,0.4991403340883347,0.7998008624110943
28213,0.525050582828749,0.2484502478932816
28214,0.02783161048266432,0.12227519198187065
28215,0.3977289392881022,0.7796222041803026
28216,0.2672965384319479,0.26763305551375166
28217,0.03863622810756972,0.14302403389878576
28218,0.3630545878374427,0.3757099122536105
28219,0.06609804497787646,0.14104770341114575
28220,0.17094930743706885,0.44126966692915326
28221,0.11851103595944676,0.31938715659268546
28222,0.22627040156859954,0.3686502435396376
28223,0.028759472422296272,0.13538503403017663
28224,0.1762597603044129,0.5259687592750718
28225,0.17571927945079208,0.5038484425395076
28226,0.06759553551520615,0.15406893994523418
28227,0.6202272016089003,0.876618498966935
28228,0.04652534200812395,0.2674939751717465
28229,0.6906105547269809,0.6446342145092581
28230,0.03921328330133986,0.05214754157444367
28231,0.5753589410220302,0.7908822933972111
28232,0.18429621807374727,0.13784321984505168
28233,0.2000227085061928,0.4989735018738811
28234,0.4149123933379284,0.6440011800394193
28235,0.08400297502120593,0.26176973996309494
28236,0.0427342306694381,0.16540890570231798
28237,0.06521184666983208,0.10627660491830508
28238,0.13727797954613977,0.245954719773409
28239,0.06211311454482293,0.0943286977818843
28240,0.3623369372411147,0.26573791792576856
28241,0.03744603675934063,0.08129468252230217
28242,0.10561075646952921,0.3819273503010088
28243,0.10103437123169556,0.49293826663305196
28244,0.24421731348518133,0.7880368319087121
28245,0.0452861936473635,0.28210879512514286
28246,0.039023440964824636,0.06124050669510047
28247,0.15672831029315618,0.4459260039090551
28248,0.12893863561116983,0.3749658183138801
28249,0.03351414432506337,0.16295389706560356
28250,0.41126413622721447,0.6962657431923672
28251,0.4361038748538437,0.7719115888035413
28252,0.08269373520337871,0.37115987248135524
28253,0.5652702098797868,0.7726978538226691
28254,0.1118949534497588,0.29493978375986624
28255,0.26597649521740874,0.30971224994788965
28256,0.7658814786333509,0.8332304340673402
28257,0.044156794666994285,0.112339045690134
28258,0.05954158113177811,0.11691809916526187
28259,0.0400760166951221,0.2921630021533976
28260,0.08117751978343193,0.31550805942297344
28261,0.36344544846217125,0.47487242949211467
28262,0.09145186860674936,0.3453451182435419
28263,0.05718310499436574,0.19832258632489974
28264,0.09569926160483555,0.8181119429009243
28265,0.12777527085376902,0.35797264373986487
28266,0.021893739286926547,0.1274451959961073
28267,0.10835199217947848,0.4997864471682931
28268,0.08552826017929496,0.12839189797717354
28269,0.1886012557250554,0.3632654223345041
28270,0.38034778738279323,0.8051192851947755
28271,0.16355881144406997,0.32670550027537754
28272,0.06188570949061362,0.2857320312410836
28273,0.5467267561311582,0.7542917530096208
28274,0.2136539662941261,0.6300592365836687
28275,0.2576570870243608,0.6895229955558452
28276,0.26568252702557005,0.3129347062289963
28277,0.0416769218200139,0.14379493886497016
28278,0.3043380242499208,0.7160095733766485
28279,0.2596828786045737,0.5224249051428013
28280,0.06994945780348091,0.1560536486033369
28281,0.019595773420476442,0.05377713032814172
28282,0.045410480127498654,0.19362363887326117
28283,0.08540628778388085,0.1604768787759199
28284,0.549261275772659,0.7791468396613228
28285,0.57524781001958,0.5473504071727266
28286,0.08088328110122468,0.3841443059305233
28287,0.05183321994486798,0.32050119727849735
28288,0.16288289134815545,0.2834850441519303
28289,0.03141260346480366,0.06019921711478962
28290,0.10219647768270675,0.11351546989394438
28291,0.3320594539472911,0.828145016379372
28292,0.027286132666591467,0.20482748969849793
28293,0.05566527823520817,0.10968025338705316
28294,0.33634824989814976,0.5680714638470122
28295,0.09069338962186302,0.6004170791064549
28296,0.36188010676259247,0.700588489130821
28297,0.08476784437275184,0.22198363069534457
28298,0.32549706710094606,0.8482856325398189
28299,0.06277150713399439,0.20972422975843125
28300,0.04390985250591414,0.28586936689316234
28301,0.06914077761553206,0.09731445289681263
28302,0.1156355205858787,0.3601690060060806
28303,0.8718207143960232,0.763701801296423
28304,0.049931784650435705,0.11677222399965165
28305,0.10236385503571024,0.24379897547397453
28306,0.062335078115678295,0.09660846170375358
28307,0.18597868012688495,0.4948052811548578
28308,0.48309284256939833,0.840949247470225
28309,0.04091982736631074,0.1436077927951885
28310,0.13639006455712324,0.40068217063603984
28311,0.28038713989814185,0.5087878074709836
28312,0.15115219172234992,0.38839111865027975
28313,0.06407579521355156,0.34220393530022
28314,0.13572665745075815,0.6014313977364653
28315,0.7013539347343557,0.8920087611958817
28316,0.1005391936230885,0.2834021023704275
28317,0.041112218081578195,0.16662937972483657
28318,0.01844574049224176,0.16727726071779248
28319,0.04545733954682368,0.1701556149207061
28320,0.376331160022641,0.8286122192981665
28321,0.2568706478981776,0.7427536177195342
28322,0.30812173442318197,0.14609012224385376
28323,0.2945687666617032,0.6991838487937337
28324,0.10650945227931749,0.7932778651564344
28325,0.13140366904268824,0.6400840422066518
28326,0.16593287897559184,0.46108352619123927
28327,0.5910262615765303,0.6789448212189408
28328,0.3922793934942551,0.4482738157449863
28329,0.0632265854056433,0.36065936301584506
28330,0.17811566250800173,0.4885524772902194
28331,0.03719551152315064,0.13220225316158501
28332,0.03935264545066272,0.13157512369122495
28333,0.14200908405645,0.17723211440872344
28334,0.06924490786558749,0.10088953622479474
28335,0.036960100867835265,0.28493751948261414
28336,0.10779238929509573,0.12084518248626339
28337,0.054327169065302376,0.08210122223818997
28338,0.11295606653240364,0.34007730963562827
28339,0.6446155432589001,0.865543187048447
28340,0.251855329683036,0.5119069082002206
28341,0.47508196206802583,0.811211866720998
28342,0.1604044679418606,0.12407062613950944
28343,0.4014425094217564,0.8170472126931485
28344,0.18026821377313892,0.4060634438769905
28345,0.10322369987509054,0.3512345057773428
28346,0.11627990442343696,0.4775939950518209
28347,0.2045562777335766,0.25451982861615796
28348,0.03988226462099452,0.22230669157290792
28349,0.03195279417877427,0.07533956808225604
28350,0.7164363353762271,0.8996532708699256
28351,0.03239190538614515,0.07201573843854221
28352,0.10722869897359139,0.4360064159815673
28353,0.12034415898547346,0.20592588941439144
28354,0.04392139419764711,0.2090811513586997
28355,0.32653058580150013,0.37781858457643874
28356,0.21930836971641027,0.7589551082858713
28357,0.035373390098150596,0.13783831323661444
28358,0.14550335777379556,0.3158737944365475
28359,0.33002864769578766,0.8554344871769413
28360,0.3571905331767394,0.7361506759707143
28361,0.14310286450478377,0.4039328333653845
28362,0.31999417691755283,0.7183284758483887
28363,0.3805411598767918,0.8302004172575365
28364,0.49924188691453214,0.882695793394365
28365,0.05298869206575106,0.05498384664312212
28366,0.05473711901472445,0.4019747927303515
28367,0.15209620310166058,0.5084356065938308
28368,0.21262764789775232,0.49138133090139396
28369,0.05338790046067831,0.04931416163536571
28370,0.23347755547965887,0.436082752634598
28371,0.1265272614451005,0.3409185624187244
28372,0.0545450650445499,0.17553125695878
28373,0.12344082040994249,0.31940607793784725
28374,0.04435658975754863,0.07596433262963309
28375,0.2143255659758139,0.4661208475099499
28376,0.06843820213796288,0.1462352475287055
28377,0.06446108044249264,0.26614555967141645
28378,0.024153633630145974,0.026443564839238674
28379,0.09570165354746588,0.3802569256376257
28380,0.1252637786838951,0.13763291685359744
28381,0.5050727665091337,0.802304393034103
28382,0.05146539014364739,0.17260599080302907
28383,0.03930840316916581,0.137235882671759
28384,0.06262798590413393,0.19643229824423203
28385,0.6681545410582753,0.8674029399700012
28386,0.2718035514987989,0.5776285649562105
28387,0.1594898846172823,0.4825443584662681
28388,0.36075491932170617,0.5686015415356875
28389,0.042397423575005325,0.12027186031917647
28390,0.3630788449219073,0.7444307223524318
28391,0.10796653153532379,0.1822066378502417
28392,0.29454148942506014,0.6674667857309551
28393,0.2564301030031486,0.8137955025248743
28394,0.06292339935807972,0.21164372067924422
28395,0.18023484719954977,0.5660918328316343
28396,0.08540204336037087,0.24614439455071488
28397,0.1363711812007528,0.1798304147962695
28398,0.0749508276140898,0.23321309317962508
28399,0.8319145448944769,0.9006428685450075
28400,0.1327969023416052,0.44738336587780253
28401,0.03243435888132951,0.1067589282588012
28402,0.1373210534041317,0.4254068665201946
28403,0.18980062783217522,0.21659185253238344
28404,0.1405316655581207,0.3307059242399518
28405,0.05024413703408559,0.20936208918829188
28406,0.0619670559796209,0.17070703502783263
28407,0.5411154659014459,0.21661091496603668
28408,0.37250817043865664,0.8796396593010106
28409,0.019960528473236268,0.2532525809604163
28410,0.4162772870153174,0.8008151629339685
28411,0.06785073196087327,0.18017274138883782
28412,0.6232551273394003,0.7678718110960886
28413,0.11237319334577472,0.1357908671204889
28414,0.8622556265210621,0.9327692569816312
28415,0.02497895148418214,0.04588833654089816
28416,0.035431145314553845,0.10468168925071207
28417,0.04412459784847776,0.22551040054644517
28418,0.686262152876504,0.5039377170622746
28419,0.5552754399602299,0.7648081007567678
28420,0.6393829731641504,0.8833216945195657
28421,0.09018232365562522,0.49729379194418016
28422,0.12413946849965064,0.1411731335240253
28423,0.032725852165558664,0.08541913478218342
28424,0.5857597234051473,0.6739663441048926
28425,0.02894645601021147,0.17154821647539722
28426,0.06334513199223128,0.21725454574546274
28427,0.13836730635753153,0.28475783122390746
28428,0.09293303268483073,0.5492548500064492
28429,0.04683437713348882,0.12541377594161052
28430,0.4151770060266693,0.512945854614505
28431,0.734034784610298,0.7695875469602407
28432,0.03354541320256329,0.2573689010218037
28433,0.3719712842452046,0.19743364278976425
28434,0.1781270491761394,0.620398255620626
28435,0.5813982142353465,0.7814524816617452
28436,0.04175272970795767,0.16418621049207976
28437,0.039412105504086956,0.10618896682459204
28438,0.022933019003754624,0.16102743603600833
28439,0.05168789581294934,0.19806440668633551
28440,0.07491933425918555,0.5528358572460174
28441,0.7226238755116562,0.7219775477606989
28442,0.07835634082055114,0.547374570163491
28443,0.5352022730496825,0.8452014719059162
28444,0.16692588692545748,0.28034424134409763
28445,0.12949809425136025,0.13282446534743345
28446,0.03490263984331141,0.10086308235520988
28447,0.08869455591639047,0.37401714198815894
28448,0.1719306806047926,0.2937706831781563
28449,0.04161940780713807,0.3970621025419373
28450,0.07059344636760516,0.6095786994955007
28451,0.027756152815788283,0.13554308975151672
28452,0.05566002441613192,0.17284300824871443
28453,0.04162417259315601,0.059261749811452644
28454,0.10909998286404263,0.4757954164218047
28455,0.5235079715429842,0.8379357818038554
28456,0.20666041730949924,0.4581160446388483
28457,0.23151790742234518,0.5204216934030188
28458,0.07598554371605158,0.3423491650001305
28459,0.03676489679686509,0.13197799573759045
28460,0.0424563484043098,0.25181454919346413
28461,0.11965187916466705,0.27419819724224626
28462,0.06254515563418837,0.5722936061032512
28463,0.17720546867506046,0.37654350107131396
28464,0.09903220394940462,0.27924045535104824
28465,0.1390795228052152,0.34026434716115167
28466,0.10343746967973996,0.4076414962270634
28467,0.1686725884135568,0.8490752646014456
28468,0.26232029078850216,0.6529849359531995
28469,0.04062113040159808,0.2269751364126391
28470,0.05091786109549426,0.24278270589470555
28471,0.2611558905808575,0.6089329244569972
28472,0.09207849160083932,0.6224377544114605
28473,0.10016845657293842,0.23342754522277212
28474,0.22964311167916246,0.7071722555223265
28475,0.22532462560924604,0.6881575640902197
28476,0.046587297226088294,0.14787496866747962
28477,0.042336303510514615,0.04892752630227969
28478,0.16145942083410086,0.4765382568286193
28479,0.1976790906151129,0.47073256607084424
28480,0.06399155602560597,0.26113831736874316
28481,0.03822433363796849,0.2509668119757568
28482,0.4883719334478927,0.7609627921091304
28483,0.07112249207188061,0.48580806540648913
28484,0.09267191944314819,0.46898098193354654
28485,0.05192672402169671,0.1255327991549548
28486,0.057952373087903755,0.07387198288461812
28487,0.05963503786393595,0.12593177167676267
28488,0.1451226298386092,0.4897747759781317
28489,0.3196091808770205,0.7041626596296592
28490,0.05656278934421735,0.20023855470265678
28491,0.11048543489062337,0.4781372337270703
28492,0.10894797771372185,0.38072960689775137
28493,0.04426968921910081,0.058483287407717965
28494,0.6231672591047002,0.7667125151962865
28495,0.06224830522219619,0.25123663040936467
28496,0.4865115218301601,0.8898265044179389
28497,0.0453212958423804,0.1504114081601497
28498,0.04532526875799258,0.08397537114600308
28499,0.07490148637459164,0.22181686076733262
28500,0.04303189040655562,0.2128104327238602
28501,0.10067881088252426,0.23313289592761424
28502,0.05116465962324909,0.21937627687536126
28503,0.27751941988637585,0.22942235387319335
28504,0.0709660102599807,0.2340131006078058
28505,0.04053331433580667,0.16078604393292292
28506,0.6065482678534629,0.822102408767179
28507,0.026333301185305143,0.2589454255269726
28508,0.5633223762593889,0.710907302832819
28509,0.14420501874718347,0.31211255640829944
28510,0.13511113179252238,0.3940647901603043
28511,0.183914546051471,0.7145462396550276
28512,0.055149987241352005,0.25898309097688915
28513,0.16932903721797804,0.2063345038366202
28514,0.14247786558703365,0.1494313672682538
28515,0.08622705904179653,0.21431898666159754
28516,0.16818117630598237,0.31020757252458353
28517,0.07232094223980295,0.24134921487057243
28518,0.1889049622995897,0.6202946250764299
28519,0.08587452631195386,0.3407337244555445
28520,0.12841173863196106,0.2703662228973269
28521,0.20491677856638432,0.7139091019887288
28522,0.36258469453563175,0.4298300174801434
28523,0.10484288170021991,0.3845912128378868
28524,0.3440251484088017,0.6975016791063583
28525,0.07029900601765875,0.23497007965256167
28526,0.14735945206613063,0.21689228254168116
28527,0.1200639491523267,0.2258276180021396
28528,0.15407181951397503,0.5067296486309777
28529,0.05620307482389056,0.32823966652556325
28530,0.17195510139603512,0.7634740232454877
28531,0.05608605556932027,0.11009974541879833
28532,0.06978134995169742,0.07866976848758112
28533,0.08367633896637167,0.11047672044244508
28534,0.03031053636070976,0.07128008332911101
28535,0.04541553470564914,0.20856950404919253
28536,0.24081625922714045,0.47762744971175514
28537,0.03619219914166304,0.33701511922247906
28538,0.49104243222527344,0.7694954635349786
28539,0.032987971532149066,0.14676518639301855
28540,0.14371158125304295,0.8088867971498946
28541,0.11011726615464652,0.41421304346362925
28542,0.07064984290767548,0.107007340050999
28543,0.0974894022922928,0.24095080578614822
28544,0.11827321720654578,0.57483378772663
28545,0.20393908898264368,0.7175435240702784
28546,0.16274034955140906,0.22391742435834866
28547,0.18109143547711376,0.792153480001054
28548,0.03595071095034471,0.03523529762641004
28549,0.03731020655560002,0.08926372664061107
28550,0.08374948829111856,0.43836947755278877
28551,0.1462401721459415,0.5390808934666282
28552,0.30186230716969137,0.6536125695417636
28553,0.0766513388243597,0.21940654356000194
28554,0.21710781478996063,0.5086628579695718
28555,0.38988624186143933,0.6624325555387635
28556,0.05275153056111136,0.30933313582126803
28557,0.09170312628500135,0.765857623359707
28558,0.11612395490455744,0.27374741471699565
28559,0.037827176631203725,0.18313286597512599
28560,0.17062148865478205,0.5605958365745858
28561,0.5482921921435615,0.7785790946218134
28562,0.2787566456813472,0.4642038344902351
28563,0.07277004096260489,0.16882183418241253
28564,0.05781831209502326,0.20987410738495332
28565,0.07994159398318967,0.39849502976242224
28566,0.07093566182193994,0.4680480622667667
28567,0.037221727631669546,0.22577884768959322
28568,0.10000042439235268,0.47011060381313624
28569,0.34630405622831617,0.7026910380432337
28570,0.04975393561854513,0.5302175918855375
28571,0.027499416285455987,0.10448240023861294
28572,0.020485583126968736,0.11245828545777004
28573,0.323423105949753,0.8446949114615225
28574,0.15091601818387898,0.4764157471427316
28575,0.2606893824981766,0.7281448926292148
28576,0.18213245045648777,0.19977611095586803
28577,0.0742486324048295,0.5395753602193449
28578,0.01682810994111431,0.10970186493788836
28579,0.06968217778670567,0.2586855338449808
28580,0.23444358635067292,0.7277325685628365
28581,0.08819790131717689,0.5597772946910009
28582,0.12330182301743793,0.7308233398238153
28583,0.08927793263300356,0.40778128356061205
28584,0.062057365598655226,0.29402061308063093
28585,0.15489571166933522,0.15666583894982106
28586,0.055510160505215074,0.2967224187271815
28587,0.5601418195063456,0.6583771582559201
28588,0.162178088609441,0.42903344034368596
28589,0.693571562532308,0.8532444728467851
28590,0.05955584001617118,0.2250843517279091
28591,0.6581982226721026,0.9078777019800822
28592,0.8617355607610582,0.8619097887872323
28593,0.5368491217582638,0.8496643046681543
28594,0.10374312481995711,0.31693899975301304
28595,0.06254808562499271,0.3124453726951458
28596,0.0523872229584477,0.2194690894032167
28597,0.13134209994221252,0.6015246436051858
28598,0.06331391341314796,0.2884221551336165
28599,0.05563520256278281,0.18595911077813962
28600,0.08756526043369647,0.22144417023842372
28601,0.28448449720334273,0.6859402836779387
28602,0.3304790422758401,0.5590427007646763
28603,0.10106040416302144,0.06954256377277607
28604,0.2779096127039763,0.4765800508522007
28605,0.03075590744644039,0.1651316051325777
28606,0.06961122532962463,0.3161960101960185
28607,0.035594998943754216,0.17440038820835987
28608,0.08518669962912016,0.15957255347408408
28609,0.19184452203073082,0.8228493755182864
28610,0.32141970642227913,0.6270616597470045
28611,0.05958010388986327,0.09634258308656929
28612,0.18645166758730536,0.5157673906793788
28613,0.11639157718927466,0.24718478564237958
28614,0.07746872551217415,0.11344811691774205
28615,0.04339024606140312,0.1220333903372346
28616,0.08803224717226583,0.17572499933144428
28617,0.07356389717348595,0.10433662505374564
28618,0.08962703899930358,0.22024157165438119
28619,0.15951208193880248,0.5332203597634103
28620,0.16133749892463042,0.47852460302509064
28621,0.0781012846692548,0.7795456471309335
28622,0.4994948083504863,0.5252988760498123
28623,0.1818091980387709,0.46229459014568813
28624,0.08197396238927944,0.5701604005493828
28625,0.39225065147383315,0.28550764586994837
28626,0.09887892422522704,0.3481533837255625
28627,0.38555601892347807,0.7063784522675036
28628,0.15081272260321885,0.3739699388456728
28629,0.01924291142619903,0.07195940230323236
28630,0.6337689989969145,0.8936312874986869
28631,0.04626737331980243,0.37128825817501543
28632,0.057619262152960406,0.07657059635524302
28633,0.20706835678627258,0.17275096979721533
28634,0.0782729508146364,0.6095421774627018
28635,0.13008436953531805,0.6379728566724328
28636,0.1481732851693143,0.433603231075816
28637,0.28666432616286863,0.7487735780471824
28638,0.09450397778208929,0.32161591384507704
28639,0.20658955821341315,0.5003908830680515
28640,0.0491910077464307,0.369212064905524
28641,0.046390924818255644,0.21534778092434978
28642,0.12609140624308243,0.20466108968268695
28643,0.043483393040052866,0.18042110644447645
28644,0.06571606568469283,0.5021335897159999
28645,0.18658415708619952,0.6013145408388788
28646,0.10744886504937418,0.36739894069224127
28647,0.02724798429181454,0.28839952280452924
28648,0.09297429958147116,0.5484800342526178
28649,0.12858119816918143,0.3109395564300084
28650,0.0852432002992081,0.4564952166919063
28651,0.5700505584478522,0.6801384943041028
28652,0.043010591434603125,0.08993241869745927
28653,0.07425975132131193,0.6493887011561214
28654,0.14879128344975615,0.7853404850389216
28655,0.07236993065233129,0.7604383616026341
28656,0.6465282890649151,0.7768413635179685
28657,0.05863484412469777,0.17674230503385766
28658,0.767724463860975,0.6161666726108347
28659,0.025709960636672163,0.12267354560613955
28660,0.25406978680305803,0.3783999814261267
28661,0.15673433090379096,0.5647662534799955
28662,0.08804785084153817,0.14264708301919288
28663,0.10793759537066511,0.1372508012033153
28664,0.13579095049898782,0.5205209369338807
28665,0.235352385519217,0.5443217808011955
28666,0.1294416896959793,0.11942139072612126
28667,0.18215730801962435,0.36043252091007627
28668,0.14720287704781476,0.3328379959539746
28669,0.19237869185876802,0.6649186080322793
28670,0.11152843752281073,0.10139971755099271
